SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;45;516;2022-12-18;4583001999;1;01;2002-08-02;20;ООО "Банк РСИ";044525782;30101810845250000782;АО "Банк Финсервис";044525079;30101810545250000079;Назначение платежа? Например, порядковый номер ED101 = 516
02;45;517;2022-12-18;4583001999;1;01;2016-09-19;30;ФИЛИАЛ ЦЕНТРАЛЬНЫЙ ПАО БАНКА "ФК ОТКРЫТИЕ";044525297;30101810945250000297;РНКО "Деньги.Мэйл.Ру" (ООО);044525701;30103810345250000701;Назначение платежа? Например, порядковый номер ED101 = 517
02;45;518;2022-12-18;4583001999;1;01;2013-06-13;20;ООО НКО "ПэйПал РУ";044030796;30103810100000000303;Ф-л СПБ №3 ПАО Банк "ФК Открытие";044525303;30101810545374030796;Назначение платежа? Например, порядковый номер ED101 = 518
02;40;519;2022-12-18;4583001999;1;01;2007-08-20;30;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";044030839;30101810900000000839;УФК по Приморскому краю;040583100;40116810545376614010;Назначение платежа? Например, порядковый номер ED101 = 519
02;00;520;2022-12-18;4583001999;1;01;2022-10-31;52;УФК по Херсонской области;010053193;40102810545370000093;БАНК "АГОРА" ООО;044525709;30101810145250000709;Назначение платежа? Например, порядковый номер ED101 = 520
02;92;521;2022-12-18;4583001999;1;01;1994-01-20;20;ПАО "АК БАРС" БАНК;049205805;30101810000000000805;БАНК "СНЕЖИНСКИЙ" АО;047501799;30101810600000000799;Назначение платежа? Например, порядковый номер ED101 = 521
02;45;522;2022-12-18;4583001999;1;01;1994-01-20;90;КУ ПАО "ОФК БАНК" - ГК "АСВ";044525293;30101810745250000293;КУ КБ "КАНСКИЙ" ООО - ГК "АСВ";040407427;30101810904070000427;Назначение платежа? Например, порядковый номер ED101 = 522
02;52;523;2022-12-18;4583001999;1;01;2015-08-11;20;НКО "ПЕРСПЕКТИВА" (ООО);045209885;30103810052090000885;КУ ООО "КБ "МЕЖТРАСТБАНК" - ГК "АСВ";044525895;30101810745250000895;Назначение платежа? Например, порядковый номер ED101 = 523
02;45;524;2022-12-18;4583001999;1;01;2016-10-10;90;КУ ООО ПЧРБ БАНК - ГК "АСВ";044525300;30101810600000000300;ГК "АСВ" - КУ БАНК "БОГОРОДСКИЙ" (ООО);042202733;30101810122020000733;Назначение платежа? Например, порядковый номер ED101 = 524
02;36;525;2022-12-18;4583001999;1;01;2015-03-24;90;ГК "АСВ" - КУ ОАО ГБ "СИМБИРСК";044525083;30101810600000000811;КУ ООО КБ "РЕНЕССАНС" - ГК "АСВ";047308811;30101810845250000083;Назначение платежа? Например, порядковый номер ED101 = 525
02;45;526;2022-12-18;4583001999;1;01;2019-08-09;90;ГК "АСВ" - КУ ООО КБ "Камский горизонт";049205931;30101810022029205931;КУ ПАО АКБ "РБР" - ГК "АСВ";044525359;30101810045250000359;Назначение платежа? Например, порядковый номер ED101 = 526
02;36;527;2022-12-18;4583001999;1;01;2016-11-28;90;ГК "АСВ" - КУ АО БАНК "РКБ";047308818;30101810522027300818;КУ ПВ-БАНК (ЗАО) ГК "АСВ";047308815;30101810800000000815;Назначение платежа? Например, порядковый номер ED101 = 527
02;45;528;2022-12-18;4583001999;1;01;2012-10-05;90;КУ ООО "ВИТАС БАНК" - ГК "АСВ";044525398;30101810145250000398;КУ АО "СМАРТБАНК" - ГК "АСВ";044525746;30101810645250000746;Назначение платежа? Например, порядковый номер ED101 = 528
02;36;529;2022-12-18;4583001999;1;01;2018-10-02;90;ГК "АСВ" - КУ АО "НСТ-БАНК";045354880;30101810265775300880;КУ АО "Тагилбанк" - ГК "АСВ";046510805;30101810800000000805;Назначение платежа? Например, порядковый номер ED101 = 529
02;40;530;2022-12-18;4583001999;1;01;2017-09-21;30;ФИЛИАЛ № 7806 БАНКА ВТБ (ПАО);044030707;30101810240300000707;КРАСНОЯРСКОЕ ОТДЕЛЕНИЕ N 8646 ПАО СБЕРБАНК;040407627;30101810800000000627;Назначение платежа? Например, порядковый номер ED101 = 530
02;58;531;2022-12-18;4583001999;1;01;1995-07-27;30;ФИЛИАЛ ЭКСИ-БАНК (АО) ПСКОВСКИЙ;045805722;30101810400000000722;КРФ АО "СМП БАНК";040349838;30101810000000000838;Назначение платежа? Например, порядковый номер ED101 = 531
02;22;532;2022-12-18;4583001999;1;01;1994-01-20;20;ПАО "НБД-Банк";046311890;30101810400000000705;АО "БАЛАКОВО-БАНК";042202705;30101810022026311890;Назначение платежа? Например, порядковый номер ED101 = 532
02;92;533;2022-12-18;4583001999;1;01;1994-01-20;30;ОТДЕЛЕНИЕ "БАНК ТАТАРСТАН" N8610 ПАО СБЕРБАНК;049205603;30101810600000000603;АО "БАНК СГБ";041909786;30101810800000000786;Назначение платежа? Например, порядковый номер ED101 = 533
02;45;534;2022-12-18;4583001999;1;01;2016-05-27;30;Московский филиал "БАНК СГБ";044525094;30101810245250000094;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ "БАНК СГБ";044030752;30101810100000000752;Назначение платежа? Например, порядковый номер ED101 = 534
02;45;535;2022-12-18;4583001999;1;01;2012-12-29;20;ООО РНКО "Единая касса";044525706;30103810845250000706;Центральный филиал АБ "РОССИЯ";044525220;30101810145250000220;Назначение платежа? Например, порядковый номер ED101 = 535
02;20;536;2022-12-18;4583001999;1;01;1999-01-05;30;ФИЛИАЛ БАНКА ВТБ (ПАО) В Г. ВОРОНЕЖЕ;042007835;30101810100000000835;ФИЛИАЛ № 3652 БАНКА ВТБ (ПАО);042007855;30101810545250000855;Назначение платежа? Например, порядковый номер ED101 = 536
02;45;537;2022-12-18;4583001999;1;01;2016-04-13;90;КУ ООО "ВНЕШПРОМБАНК" - ГК "АСВ";044525455;30101810500000000455;УФК по Свердловской области;016577551;40102810645370000054;Назначение платежа? Например, порядковый номер ED101 = 537
02;45;538;2022-12-18;4583001999;1;01;1994-09-20;20;ООО "ПроКоммерцБанк";044525699;30101810145250000699;АО АКБ "МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ";044525632;30101810445250000632;Назначение платежа? Например, порядковый номер ED101 = 538
02;45;539;2022-12-18;4583001999;1;01;2020-11-16;20;НКО-ЦК "СПБ Клиринг" (АО);287000077;30103810845250000052;Избирательная комиссия Республики Коми;044525052;40301810800000000001;Назначение платежа? Например, порядковый номер ED101 = 539
02;45;540;2022-12-18;4583001999;1;01;1994-11-25;20;КБ "Рента-Банк" АО;044525453;30101810145250000453;АйСиБиСи Банк (АО);044525551;30101810200000000551;Назначение платежа? Например, порядковый номер ED101 = 540
02;86;541;2022-12-18;4583001999;1;01;2021-02-10;99;Территориальная избирательная комиссия Прионежского района;200000147;40206810740300086003;ООО "ЗЕМСКИЙ БАНК";043601811;30101810922023601811;Назначение платежа? Например, порядковый номер ED101 = 541
02;22;542;2022-12-18;4583001999;1;01;2001-07-13;30;НИЖЕГОРОДСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";042202846;30101810000000000846;АО "ГЕНБАНК";043510123;30101810835100000123;Назначение платежа? Например, порядковый номер ED101 = 542
02;98;543;2022-12-18;4583001999;1;01;1995-10-05;99;Центризбирком РС(Я);298000132;40301810000000000129;ЛИКВИДАТОР АКБ "ПРОИНВЕСТБАНК" (АО) - ГК "АСВ";045773764;30101810700000000764;Назначение платежа? Например, порядковый номер ED101 = 543
02;36;544;2022-12-18;4583001999;1;01;2016-12-23;90;Ликвидатор КБ "СПУТНИК" (ПАО) - ГК "АСВ";043601806;30101810322023601806;ГК "АСВ" - КУ АО АКБ "ГАЗБАНК";043601863;30101810400000000863;Назначение платежа? Например, порядковый номер ED101 = 544
02;36;545;2022-12-18;4583001999;1;01;2014-02-12;90;ГК "АСВ" - КУ ООО "ВСБ";043601869;30101810200000000869;ГК "АСВ" - КУ ОАО БАНК "ПРИОРИТЕТ";043601919;30101810600000000919;Назначение платежа? Например, порядковый номер ED101 = 545
02;36;546;2022-12-18;4583001999;1;01;2018-05-31;90;ГК "АСВ" - КУ АО "АК БАНК";046015938;30101810000000000878;КУ АО АКБ "СТЕЛЛА-БАНК" - ГК "АСВ";043601878;30101810400000000938;Назначение платежа? Например, порядковый номер ED101 = 546
02;45;547;2022-12-18;4583001999;1;01;2022-08-23;30;Донецкий ф-л ПАО "Промсвязьбанк";040051063;30101810045370000063;КУ АКБ "КАПИТАЛБАНК" (ПАО) - ГК "АСВ";046015728;30101810500000000728;Назначение платежа? Например, порядковый номер ED101 = 547
02;45;548;2022-12-18;4583001999;1;01;1994-01-20;20;ООО "Бланк банк";044525801;30101810645250000801;РНКО "ПЛАТЕЖНЫЙ ЦЕНТР" (ООО);045004832;30103810100000000832;Назначение платежа? Например, порядковый номер ED101 = 548
02;92;549;2022-12-18;4583001999;1;01;1994-01-20;20;АО "ИК БАНК";049209767;30101810900000000767;КУ АИБ "ИМБАНК" (ОАО) ГК "АСВ";048209744;30101810800000000744;Назначение платежа? Например, порядковый номер ED101 = 549
02;82;550;2022-12-18;4583001999;1;01;2018-06-28;90;КУ АО АКБ "ЭЛЬБИН" ГК "АСВ";048209755;30101810200000000755;КУ БАЙКАЛБАНК (ПАО)-ГК "АСВ";048142736;30101810200000000736;Назначение платежа? Например, порядковый номер ED101 = 550
02;32;551;2022-12-18;4583001999;1;01;2014-03-07;90;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ "АКБ НМБ ОАО"-ГК "АСВ";043209705;30101810700000000705;КУ АО "НВКбанк" - ГК "АСВ";046311751;30101810100000000751;Назначение платежа? Например, порядковый номер ED101 = 551
02;45;552;2022-12-18;4583001999;1;01;1994-01-20;90;КУ АО "Кемсоцинбанк" - ГК "АСВ";043207720;30101810600000000720;ГК "АСВ" - КУ ОАО ИНВЕСТБАНК "БЗЛ";045306818;30101810900000000818;Назначение платежа? Например, порядковый номер ED101 = 552
02;45;553;2022-12-18;4583001999;1;01;2017-05-02;90;Конкурсный управляющий АО "ГринКомБанк" - ГК "АСВ";042520849;30101810950040000811;КУ АО "ВостСибтранскомбанк" - ГК "АСВ";042520811;30101810700000000849;Назначение платежа? Например, порядковый номер ED101 = 553
02;45;554;2022-12-18;4583001999;1;01;2015-04-02;90;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ "ВЛБАНК" (АО)-ГК "АСВ";042520764;30101810450040000764;КУ АО "ВОЛОГДАБАНК" - ГК "АСВ";041909717;30101810400000000717;Назначение платежа? Например, порядковый номер ED101 = 554
02;45;555;2022-12-18;4583001999;1;01;2016-11-01;90;КУ АО "ПРОМЭНЕРГОБАНК" - ГК "АСВ";041909772;30101810500000000772;АО "БАНК ЧБРР";043510101;30101810035100000101;Назначение платежа? Например, порядковый номер ED101 = 555
02;91;556;2022-12-18;4583001999;1;01;2000-01-01;99;ИК КЧР;291000018;40301810600000000001;ФИЛИАЛ БАНКА ВТБ (ПАО) В Г. РОСТОВЕ-НА-ДОНУ;046015999;30101810300000000999;Назначение платежа? Например, порядковый номер ED101 = 556
02;25;557;2022-12-18;4583001999;1;01;2018-09-03;20;"Братский АНКБ" АО;042520842;30101810850042520842;АО КБ "Пойдём!";044525732;30101810100000000732;Назначение платежа? Например, порядковый номер ED101 = 557
02;45;558;2022-12-18;4583001999;1;01;1994-01-20;90;КУ АО "АКТИВ БАНК" - ГК "АСВ";048952752;30101810500000000752;УФК по Ставропольскому краю;040703100;40116810960800000003;Назначение платежа? Например, порядковый номер ED101 = 558
02;40;559;2022-12-18;4583001999;1;01;1994-02-17;20;АО БАНК "ОБЪЕДИНЕННЫЙ КАПИТАЛ";044030826;30101810900000000826;КРЕДИ АГРИКОЛЬ КИБ АО;044030882;30101810300000000882;Назначение платежа? Например, порядковый номер ED101 = 559
02;100;560;2022-12-18;4583001999;1;01;1994-03-29;20;ООО КБ "АЛТАЙКАПИТАЛБАНК";040507595;30101810900000000771;АО "Солид Банк";040173771;30101810205070000595;Назначение платежа? Например, порядковый номер ED101 = 560
02;36;561;2022-12-18;4583001999;1;01;2006-04-24;30;САМАРСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;043601777;30101810800000000777;КУ АО "КС БАНК" - ГК "АСВ";048952749;30101810500000000749;Назначение платежа? Например, порядковый номер ED101 = 561
02;45;562;2022-12-18;4583001999;1;01;2016-08-26;90;КУ "ИНТЕРАКТИВНЫЙ БАНК" (ООО) - ГК "АСВ";044525096;30101810845250000096;КУ "ФИНАРС Банк" (АО) - ГК "АСВ";044525128;30101810645250000128;Назначение платежа? Например, порядковый номер ED101 = 562
02;45;563;2022-12-18;4583001999;1;01;2016-10-11;90;КУ АО КБ "МБР-БАНК" - ГК "АСВ";044525169;30101810345250000169;КУ ООО КБ "РБС" - ГК "АСВ";044525335;30101810645250000335;Назначение платежа? Например, порядковый номер ED101 = 563
02;45;564;2022-12-18;4583001999;1;01;2017-09-28;90;КУ АКБ "ЛЕГИОН" (АО) - ГК "АСВ";044525373;30101810445250000373;КУ КБ "РОСПРОМБАНК" (ООО) - ГК "АСВ";044525120;30101810245250000120;Назначение платежа? Например, порядковый номер ED101 = 564
02;45;565;2022-12-18;4583001999;1;01;1994-01-20;90;Ликвидатор НКО "ЕРП" (ООО) - ГК "АСВ";044525691;30103810345250000691;КУ ОАО БАНК "ЗАПАДНЫЙ" - ГК "АСВ";044525534;30101810900000000534;Назначение платежа? Например, порядковый номер ED101 = 565
02;52;566;2022-12-18;4583001999;1;01;2018-09-05;90;ГК АСВ конкурсный управляющий АО "Эксперт Банк";045209701;30101810450045209701;КУ АО "ТРОЙКА-Д БАНК" - ГК "АСВ";044525320;30101810800000000320;Назначение платежа? Например, порядковый номер ED101 = 566
02;45;567;2022-12-18;4583001999;1;01;2014-07-11;90;КУ ООО КБ "ОГНИ МОСКВЫ" - ГК "АСВ";044525571;30101810900000000592;КУ ООО"ТРАСТОВЫЙ РЕСПУБЛИКАНСКИЙ БАНК"-ГК АСВ;044525592;30101810645250000571;Назначение платежа? Например, порядковый номер ED101 = 567
02;45;568;2022-12-18;4583001999;1;01;2014-01-30;90;КУ КБ "ПЕРВЫЙ ЭКСПРЕСС" (ОАО) ГК "АСВ";047003779;30101810200000000779;КУ КБ "ЕДИНСТВЕННЫЙ" (ООО) - ГК "АСВ";044525355;30101810845250000355;Назначение платежа? Например, порядковый номер ED101 = 568
02;45;569;2022-12-18;4583001999;1;01;2016-07-29;90;КУ АКБ "МОСТРАНСБАНК" ОАО - ГК "АСВ";044525568;30101810645250000568;КУ КБ "МЕТРОПОЛЬ" ООО - ГК "АСВ";044525692;30101810045250000692;Назначение платежа? Например, порядковый номер ED101 = 569
02;45;570;2022-12-18;4583001999;1;01;1994-01-20;90;КУ КБ "Геобанк" (ООО) - ГК "АСВ";044525775;30101810645250000775;БАНК ПЕРМЬ (АО);045773756;30101810200000000756;Назначение платежа? Например, порядковый номер ED101 = 570
02;93;571;2022-12-18;4583001999;1;01;1994-01-20;90;ГК АСВ Конкурсный управляющий АО БАНК "НБТ";049304735;30101810500000000735;МП Банк (ООО);044525247;30101810200000000247;Назначение платежа? Например, порядковый номер ED101 = 571
02;56;572;2022-12-18;4583001999;1;01;1995-07-07;99;Избирательная комиссия Пензенской области;256001199;40301810000000000001;ПАО КОМБАНК "ХИМИК";042202727;30101810222020000727;Назначение платежа? Например, порядковый номер ED101 = 572
02;32;573;2022-12-18;4583001999;1;01;1994-07-29;20;АКБ "КУЗБАССХИМБАНК" (ПАО);043207793;30101810200000000793;ПАО "БАНК "САНКТ-ПЕТЕРБУРГ";044030790;30101810900000000790;Назначение платежа? Например, порядковый номер ED101 = 573
02;40;574;2022-12-18;4583001999;1;01;1994-01-20;20;ПАО БАНК "АЛЕКСАНДРОВСКИЙ";024501901;30101810000000000755;Межрегиональное операционное УФК;044030755;40102810745370000001;Назначение платежа? Например, порядковый номер ED101 = 574
02;45;575;2022-12-18;4583001999;1;01;1994-01-20;20;АО МОСОБЛБАНК;044525521;30101810900000000521;Московский филиал ПАО КБ "Восточный";044525682;30101810945250000682;Назначение платежа? Например, порядковый номер ED101 = 575
02;40;576;2022-12-18;4583001999;1;01;1994-01-20;30;СЕВЕРО-ЗАПАДНЫЙ БАНК ПАО СБЕРБАНК;044030653;30101810500000000653;КБ "ЭНЕРГОТРАНСБАНК" (АО);042748701;30101810800000000701;Назначение платежа? Например, порядковый номер ED101 = 576
02;40;577;2022-12-18;4583001999;1;01;1994-12-09;20;АО "ГОРБАНК";044030814;30101810200000000814;АО БАНК "ПСКБ";044030852;30101810000000000852;Назначение платежа? Например, порядковый номер ED101 = 577
02;40;578;2022-12-18;4583001999;1;01;1997-03-04;20;НКО АО ПРЦ;044030505;30105810900000000505;АО "КАБ "ВИКИНГ";044030869;30101810200000000869;Назначение платежа? Например, порядковый номер ED101 = 578
02;40;579;2022-12-18;4583001999;1;01;1994-01-20;20;АО "АБ "РОССИЯ";044030861;30101810800000000861;АО "СЕВЗАПИНВЕСТПРОМБАНК";044030724;30101810400000000724;Назначение платежа? Например, порядковый номер ED101 = 579
02;40;580;2022-12-18;4583001999;1;01;2007-04-09;20;САНКТ-ПЕТЕРБУРГСКИЙ БАНК ИНВЕСТИЦИЙ (АО);044030820;30101810100000000820;ДАЛЬНЕВОСТОЧНЫЙ ФИЛИАЛ ПАО РОСБАНК;040507871;30101810300000000871;Назначение платежа? Например, порядковый номер ED101 = 580
02;17;581;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Владимирской области;040349830;40102810945370000020;ЛИКВИДАТОР ООО "ЮМК БАНК";011708377;30101810600000000830;Назначение платежа? Например, порядковый номер ED101 = 581
02;65;582;2022-12-18;4583001999;1;01;1994-01-20;20;АО "ПЕРВОУРАЛЬСКБАНК";046577402;30101810565770000402;КАЛИНИНГРАДСКОЕ ОТДЕЛЕНИЕ N8626 ПАО СБЕРБАНК;042748634;30101810100000000634;Назначение платежа? Например, порядковый номер ED101 = 582
02;27;583;2022-12-18;4583001999;1;01;2007-09-13;30;Ф-Л БАНКА ГПБ (АО) В Г. КАЛИНИНГРАДЕ;042748866;30101810800000000866;АО БАНК "ВЕНЕЦ";047308813;30101810200000000813;Назначение платежа? Например, порядковый номер ED101 = 583
02;45;584;2022-12-18;4583001999;1;01;2007-12-06;30;Московский филиал ПАО "БыстроБанк";044525089;30101810645250000089;Избирательная комиссия Магаданской области;244000054;40301810000000000001;Назначение платежа? Например, порядковый номер ED101 = 584
02;82;585;2022-12-18;4583001999;1;01;2015-06-26;90;КУ ООО "ДАГЭНЕРГОБАНК" ГК "АСВ";048209964;30101810800000000964;УРАЛЬСКИЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";046577420;30101810165770000420;Назначение платежа? Например, порядковый номер ED101 = 585
02;07;586;2022-12-18;4583001999;1;01;2017-02-06;30;СЕВЕРО-КАВКАЗСКИЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";040702748;30101810007020000748;ЭКСИ-БАНК (АО);044030889;30101810400000000889;Назначение платежа? Например, порядковый номер ED101 = 586
02;00;587;2022-12-18;4583001999;1;01;2015-01-19;99;Центральный банк Республики Армения;245010410;30107810045010000144;ООО БАНК "САРАТОВ";046311755;30101810300000000755;Назначение платежа? Например, порядковый номер ED101 = 587
02;88;588;2022-12-18;4583001999;1;01;2012-07-12;20;НКО "МОНЕТА" (ООО);043469743;30103810000000000734;ПАО "СОВКОМБАНК";048860734;30101810300000000743;Назначение платежа? Например, порядковый номер ED101 = 588
02;01;589;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Алтайскому краю;010173001;40102810045370000009;"СИБСОЦБАНК" ООО;040173745;30101810800000000745;Назначение платежа? Например, порядковый номер ED101 = 589
02;45;590;2022-12-18;4583001999;1;01;1994-01-20;20;ПАО КБ "РусьРегионБанк";044525412;30101810445250000412;Московский филиал АО "Банк Акцепт";044525757;30101810045250000757;Назначение платежа? Например, порядковый номер ED101 = 590
02;64;591;2022-12-18;4583001999;1;01;1994-01-20;20;Банк "ИТУРУП" (ООО);046401772;30101810300000000772;УФК по Кемеровской области - Кузбассу;013207212;40102810745370000032;Назначение платежа? Например, порядковый номер ED101 = 591
02;45;592;2022-12-18;4583001999;1;01;2006-06-22;30;Филиал АКБ "СЛАВИЯ" (АО) в г. Люберцы;044525599;30101810245250000599;КИВИ Банк (АО);044525416;30101810645250000416;Назначение платежа? Например, порядковый номер ED101 = 592
02;45;593;2022-12-18;4583001999;1;01;2002-12-15;20;ООО "Унифондбанк";044525488;30101810945250000488;АО "БАНК "АГРОРОС";046311772;30101810600000000772;Назначение платежа? Например, порядковый номер ED101 = 593
02;45;594;2022-12-18;4583001999;1;01;2017-03-27;20;РНКО "Р-ИНКАС" (ООО);044525063;30103810245250000063;КБ "Крокус-Банк" (ООО);044525881;30101810445250000881;Назначение платежа? Например, порядковый номер ED101 = 594
02;45;595;2022-12-18;4583001999;1;01;1994-01-20;20;ПАО "СПБ Банк";044525555;30101810400000000186;ПАО "Промсвязьбанк";044525186;30101810400000000555;Назначение платежа? Например, порядковый номер ED101 = 595
02;45;596;2022-12-18;4583001999;1;01;2017-08-31;30;Ф Точка Банк КИВИ Банк (АО);044525797;30101810445250000797;ЮЖНЫЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";046015300;30101810300000000300;Назначение платежа? Например, порядковый номер ED101 = 596
02;08;597;2022-12-18;4583001999;1;01;2001-02-15;99;Крайизбирком;208000079;40202810145370813005;ЦИК  РСО-А;290000103;40301810600000000001;Назначение платежа? Например, порядковый номер ED101 = 597
02;66;598;2022-12-18;4583001999;1;01;2022-08-12;99;435 ИТУ Минобороны России;200000655;40106810845376614180;Ф-Л БАНКА ГПБ (АО) В Г. НОВОМ УРЕНГОЕ;047186825;30101810665777100825;Назначение платежа? Например, порядковый номер ED101 = 598
02;45;599;2022-12-18;4583001999;1;01;2017-03-15;90;КУ ЦЕНТРКОМБАНК ООО - ГК "АСВ";044525183;30101810745250000183;СИБИРСКИЙ ФИЛИАЛ ПАО РОСБАНК;040407388;30101810000000000388;Назначение платежа? Например, порядковый номер ED101 = 599
02;04;600;2022-12-18;4583001999;1;01;2009-05-28;30;СФ АО АКБ "МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ";040407592;30101810100000000592;Небанковская кредитная организация - центральный контрагент "РДК" (Акционерное общество);044501078;30414810345010000003;Назначение платежа? Например, порядковый номер ED101 = 600
02;82;601;2022-12-18;4583001999;1;01;2014-11-26;90;КУ ООО "ЭСИДБАНК" ГК "АСВ";048209742;30101810200000000742;УФК по Московской области;044600100;40116810840802320004;Назначение платежа? Например, порядковый номер ED101 = 601
02;90;602;2022-12-18;4583001999;1;01;1996-09-25;20;АО "Классик Эконом Банк";040396050;30101810600000000758;ФИЛИАЛ "СИРИУС" АО "АБ "РОССИЯ";049033758;30101810145370396050;Назначение платежа? Например, порядковый номер ED101 = 602
02;45;603;2022-12-18;4583001999;1;01;1994-01-20;20;"Сетелем Банк" ООО;044525811;30101810500000000811;ПАО Банк ЗЕНИТ;044525272;30101810000000000272;Назначение платежа? Например, порядковый номер ED101 = 603
02;03;604;2022-12-18;4583001999;1;01;2010-05-31;30;ФИЛИАЛ "ЮЖНЫЙ" ПАО "БАНК УРАЛСИБ";040349700;30101810400000000700;Ликвидационная комиссия КБ "ОБР" (ООО);049706749;30101810600000000749;Назначение платежа? Например, порядковый номер ED101 = 604
02;35;605;2022-12-18;4583001999;1;01;2022-10-04;30;Крымский ф-л ПАО "Промсвязьбанк";043510135;30101810645373510135;Конкурсный управляющий ПАО "Энергомашбанк" - ГК "АСВ";044030754;30101810700000000754;Назначение платежа? Например, порядковый номер ED101 = 605
02;14;606;2022-12-18;4583001999;1;01;1993-12-30;99;Облизбирком;214000061;40301810700000000108;"Банк "МБА-МОСКВА" ООО;044525502;30101810000000000502;Назначение платежа? Например, порядковый номер ED101 = 606
02;45;607;2022-12-18;4583001999;1;01;2017-10-06;90;КУ АКБ "СПУРТ" (ПАО) - ГК "АСВ";049205858;30101810400000000858;КУ ПАО "ТАТФОНДБАНК" - ГК "АСВ";049205815;30101810100000000815;Назначение платежа? Например, порядковый номер ED101 = 607
02;45;608;2022-12-18;4583001999;1;01;2017-04-24;90;КУ ПАО "ИНТЕХБАНК" - ГК "АСВ";049205804;30101810700000000804;Избирательная комиссия Смоленской области;266000058;40301810800000000541;Назначение платежа? Например, порядковый номер ED101 = 608
02;40;609;2022-12-18;4583001999;1;01;2013-10-11;20;ООО НКО "МОБИЛЬНАЯ КАРТА";044525685;30103810040300000303;"СДМ-Банк" (ПАО);044030303;30101810845250000685;Назначение платежа? Например, порядковый номер ED101 = 609
02;75;610;2022-12-18;4583001999;1;01;1994-09-27;20;АО "УРАЛПРОМБАНК";047501906;30101810600000000906;Избирательная комиссия Воронежской области;220000008;40301810300000000001;Назначение платежа? Например, порядковый номер ED101 = 610
02;45;611;2022-12-18;4583001999;1;01;2020-11-17;75;НКО АО НРД;044501077;30414810045010000002;СЕВАСТОПОЛЬСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";046711119;30101810545376711119;Назначение платежа? Например, порядковый номер ED101 = 611
02;60;612;2022-12-18;4583001999;1;01;1994-05-30;30;ЮГО-ЗАПАДНЫЙ БАНК ПАО СБЕРБАНК;046015602;30101810600000000602;ФИЛИАЛ "ДАЛЬНЕВОСТОЧНЫЙ" АО "ОТП БАНК";040813757;30101810700000000757;Назначение платежа? Например, порядковый номер ED101 = 612
02;45;613;2022-12-18;4583001999;1;01;2000-06-30;20;АО "Россельхозбанк";044525111;30101810200000000111;Филиал "Центральный" Банка ВТБ (ПАО);044525411;30101810145250000411;Назначение платежа? Например, порядковый номер ED101 = 613
02;45;614;2022-12-18;4583001999;1;01;1994-01-20;20;АО ЮниКредит Банк;044525545;30101810300000000545;ООО "ЗЕМКОМБАНК";046015078;30101810760150000078;Назначение платежа? Например, порядковый номер ED101 = 614
02;45;615;2022-12-18;4583001999;1;01;1994-05-10;20;АО "Банк ФИНАМ";044525604;30101810745250000604;"Северный Народный Банк" (АО) Ф-л в г. Москва;044525307;30101810945250000307;Назначение платежа? Например, порядковый номер ED101 = 615
02;45;616;2022-12-18;4583001999;1;01;1996-09-10;20;АО КБ "ИС Банк";044525769;30101810945250000349;ББР Банк (АО);044525349;30101810745250000769;Назначение платежа? Например, порядковый номер ED101 = 616
02;45;617;2022-12-18;4583001999;1;01;1994-01-20;20;Банк ГПБ (АО);044525823;30101810200000000823;ЦИК Адыгеи;279000070;40301810200000000001;Назначение платежа? Например, порядковый номер ED101 = 617
02;35;618;2022-12-18;4583001999;1;01;2015-07-06;20;РНКБ БАНК (ПАО);043510607;30101810335100000607;Ленинская районная территориальная избирательная комиссия города Нижний Тагил;265000060;40202810600000000004;Назначение платежа? Например, порядковый номер ED101 = 618
02;45;619;2022-12-18;4583001999;1;01;2014-11-28;90;ЛИКВИДАТОР "БАНК24.РУ" (ОАО) - ГК "АСВ";044525093;30101810945250000093;КУ КБ "РТБК" (ООО) - ГК "АСВ";044525280;30101810500000000280;Назначение платежа? Например, порядковый номер ED101 = 619
02;45;620;2022-12-18;4583001999;1;01;2017-06-29;90;КУ АО БАНК "ТГБ" - ГК "АСВ";044525208;30101810345250000208;КУ ЗАО "ПРОМСБЕРБАНК" - ГК "АСВ";044525366;30101810245250000366;Назначение платежа? Например, порядковый номер ED101 = 620
